Frame 0;0.1288776397705078
Frame 1;0.08778071403503418
Frame 2;0.049727439880371094
Frame 3;0.044475555419921875
Frame 4;0.03909611701965332
Frame 5;0.0438084602355957
Frame 6;0.04208517074584961
Frame 7;0.0417027473449707
Frame 8;0.036028385162353516
Frame 9;0.07686138153076172

tot;0.4615659713745117

mean;0.051285107930501304
median;0.0438084602355957
stdev;0.018195367541480816
mode;0.08778071403503418
