Frame 0;0.0667269229888916
Frame 1;0.05951881408691406
Frame 2;0.09171605110168457
Frame 3;0.09476852416992188
Frame 4;0.08742523193359375
Frame 5;0.09874153137207031
Frame 6;0.08256292343139648
Frame 7;0.09850883483886719
Frame 8;0.09937715530395508
Frame 9;0.05791974067687988

tot;0.7705388069152832

mean;0.08561542299058703
median;0.09171605110168457
stdev;0.016238819108111622
mode;0.05951881408691406
