Frame 0;0.04039359092712402
Frame 1;0.040246009826660156
Frame 2;0.03570246696472168
Frame 3;0.0314486026763916
Frame 4;0.02945399284362793
Frame 5;0.026557207107543945
Frame 6;0.02619028091430664
Frame 7;0.026895999908447266
Frame 8;0.031516313552856445
Frame 9;0.032700538635253906

tot;0.28071141242980957

mean;0.031190156936645508
median;0.0314486026763916
stdev;0.004646784819470407
mode;0.040246009826660156
